technique,review_id,review_text,true_label,predicted_label,correct,success,retry_count,retry_reasons,extraction_reason,execution_time
few-shot,5,#LoiRoyal oui à la recherche pour des énergies renouvelables et/ou durables! @user @user,2,2,True,True,0,,Sentiment: X pattern match,0.6459858417510986
few-shot-real,5,#LoiRoyal oui à la recherche pour des énergies renouvelables et/ou durables! @user @user,2,2,True,True,0,,Sentiment: X pattern match,0.959395170211792
chain-of-thought,5,#LoiRoyal oui à la recherche pour des énergies renouvelables et/ou durables! @user @user,2,2,True,True,0,,Sentiment: X pattern match,4.914356231689453
role-based,5,#LoiRoyal oui à la recherche pour des énergies renouvelables et/ou durables! @user @user,2,2,True,True,0,,Sentiment: X pattern match,0.8271398544311523
combined,5,#LoiRoyal oui à la recherche pour des énergies renouvelables et/ou durables! @user @user,2,2,True,True,0,,Sentiment: X pattern match,0.8567602634429932
zero-shot,75,La Presse+: Cacouna: TransCanada veut bloquer le recours des écologistes   http,0,0,True,True,0,,Direct digit match,0.763380765914917
few-shot,75,La Presse+: Cacouna: TransCanada veut bloquer le recours des écologistes   http,0,1,False,True,0,,Sentiment: X pattern match,0.7139005661010742
few-shot-real,75,La Presse+: Cacouna: TransCanada veut bloquer le recours des écologistes   http,0,0,True,True,0,,Direct digit match,1.2468297481536865
chain-of-thought,75,La Presse+: Cacouna: TransCanada veut bloquer le recours des écologistes   http,0,0,True,True,0,,Sentiment: X pattern match,5.152385234832764
role-based,75,La Presse+: Cacouna: TransCanada veut bloquer le recours des écologistes   http,0,0,True,True,0,,Direct digit match,0.8609902858734131
combined,75,La Presse+: Cacouna: TransCanada veut bloquer le recours des écologistes   http,0,0,True,True,0,,Sentiment: X pattern match,2.3781604766845703
zero-shot,76,"Sur France 2, les éoliennes en question...",1,1,True,True,0,,Direct digit match,0.77632737159729
few-shot,76,"Sur France 2, les éoliennes en question...",1,1,True,True,0,,Direct digit match,0.9855148792266846
few-shot-real,76,"Sur France 2, les éoliennes en question...",1,1,True,True,0,,Direct digit match,0.909693717956543
chain-of-thought,76,"Sur France 2, les éoliennes en question...",1,1,True,True,0,,Sentiment: X pattern match,2.4548187255859375
role-based,76,"Sur France 2, les éoliennes en question...",1,1,True,True,0,,Direct digit match,0.7099277973175049
combined,76,"Sur France 2, les éoliennes en question...",1,1,True,True,0,,Direct digit match,1.1912055015563965
zero-shot,229,"@user @user je propose qu'à chaque fois qu'un écologiste passe sous le portail, il soit taxé pour mo...",1,0,False,True,0,,Direct digit match,0.8931517601013184
few-shot,229,"@user @user je propose qu'à chaque fois qu'un écologiste passe sous le portail, il soit taxé pour mo...",1,0,False,True,0,,Sentiment: X pattern match,1.9982662200927734
few-shot-real,229,"@user @user je propose qu'à chaque fois qu'un écologiste passe sous le portail, il soit taxé pour mo...",1,0,False,True,0,,Sentiment: X pattern match,0.875657320022583
chain-of-thought,229,"@user @user je propose qu'à chaque fois qu'un écologiste passe sous le portail, il soit taxé pour mo...",1,0,False,True,0,,Sentiment: X pattern match,5.613879680633545
role-based,229,"@user @user je propose qu'à chaque fois qu'un écologiste passe sous le portail, il soit taxé pour mo...",1,0,False,True,0,,Sentiment: X pattern match,0.7870492935180664
combined,229,"@user @user je propose qu'à chaque fois qu'un écologiste passe sous le portail, il soit taxé pour mo...",1,0,False,True,0,,Sentiment: X pattern match,0.7638721466064453
zero-shot,141,Sujet déprimant car l action collective est hors de portée. Pourquoi la «neige noire» du Groenland d...,0,0,True,True,0,,Direct digit match,0.7927439212799072
few-shot,141,Sujet déprimant car l action collective est hors de portée. Pourquoi la «neige noire» du Groenland d...,0,0,True,True,0,,Sentiment: X pattern match,0.868959903717041
few-shot-real,141,Sujet déprimant car l action collective est hors de portée. Pourquoi la «neige noire» du Groenland d...,0,0,True,True,0,,Direct digit match,0.8281960487365723
chain-of-thought,141,Sujet déprimant car l action collective est hors de portée. Pourquoi la «neige noire» du Groenland d...,0,0,True,True,0,,Sentiment: X pattern match,3.652137517929077
role-based,141,Sujet déprimant car l action collective est hors de portée. Pourquoi la «neige noire» du Groenland d...,0,0,True,True,0,,Direct digit match,1.5700013637542725
combined,141,Sujet déprimant car l action collective est hors de portée. Pourquoi la «neige noire» du Groenland d...,0,0,True,True,0,,Sentiment: X pattern match,1.2550528049468994
zero-shot,289,J-1 avant les journées de l'industrie électrique ! Nous vous attendons nombreux demain à la #central...,1,2,False,True,0,,Sentiment: X pattern match,3.6487700939178467
few-shot,289,J-1 avant les journées de l'industrie électrique ! Nous vous attendons nombreux demain à la #central...,1,2,False,True,0,,Sentiment: X pattern match,1.0778493881225586
few-shot-real,289,J-1 avant les journées de l'industrie électrique ! Nous vous attendons nombreux demain à la #central...,1,2,False,True,0,,Sentiment: X pattern match,0.8198659420013428
chain-of-thought,289,J-1 avant les journées de l'industrie électrique ! Nous vous attendons nombreux demain à la #central...,1,2,False,True,0,,Sentiment: X pattern match,2.4741909503936768
role-based,289,J-1 avant les journées de l'industrie électrique ! Nous vous attendons nombreux demain à la #central...,1,2,False,True,0,,Direct digit match,0.9178624153137207
combined,289,J-1 avant les journées de l'industrie électrique ! Nous vous attendons nombreux demain à la #central...,1,2,False,True,0,,Sentiment: X pattern match,0.9534306526184082
zero-shot,16,UP Magazine - #Biotech Tour #Boston : documentaire sur l'écosystème des #biotechnologies de Boston h...,1,1,True,True,0,,Direct digit match,1.3671841621398926
few-shot,16,UP Magazine - #Biotech Tour #Boston : documentaire sur l'écosystème des #biotechnologies de Boston h...,1,1,True,True,0,,Sentiment: X pattern match,1.1869876384735107
few-shot-real,16,UP Magazine - #Biotech Tour #Boston : documentaire sur l'écosystème des #biotechnologies de Boston h...,1,1,True,True,0,,Direct digit match,0.869879961013794
chain-of-thought,16,UP Magazine - #Biotech Tour #Boston : documentaire sur l'écosystème des #biotechnologies de Boston h...,1,1,True,True,0,,Sentiment: X pattern match,5.812520265579224
role-based,16,UP Magazine - #Biotech Tour #Boston : documentaire sur l'écosystème des #biotechnologies de Boston h...,1,1,True,True,0,,Direct digit match,0.7317991256713867
combined,16,UP Magazine - #Biotech Tour #Boston : documentaire sur l'écosystème des #biotechnologies de Boston h...,1,1,True,True,0,,Sentiment: X pattern match,1.2565844058990479
zero-shot,180,"Actuellement, la neige est noire au Groenland. Et c’est inquiétant  http via @user",0,0,True,True,0,,Direct digit match,0.9415788650512695
few-shot,180,"Actuellement, la neige est noire au Groenland. Et c’est inquiétant  http via @user",0,0,True,True,0,,Sentiment: X pattern match,1.9364464282989502
few-shot-real,180,"Actuellement, la neige est noire au Groenland. Et c’est inquiétant  http via @user",0,0,True,True,0,,Direct digit match,0.9624450206756592
chain-of-thought,180,"Actuellement, la neige est noire au Groenland. Et c’est inquiétant  http via @user",0,0,True,True,0,,Sentiment: X pattern match,4.410862922668457
role-based,180,"Actuellement, la neige est noire au Groenland. Et c’est inquiétant  http via @user",0,0,True,True,0,,Direct digit match,6.193054914474487
combined,180,"Actuellement, la neige est noire au Groenland. Et c’est inquiétant  http via @user",0,0,True,True,0,,Sentiment: X pattern match,0.7660236358642578
zero-shot,188,L'Union internationale pour la conservation de la nature (UICN) accueille le Gouvernement de… http,2,1,False,True,0,,Direct digit match,0.7346742153167725
few-shot,188,L'Union internationale pour la conservation de la nature (UICN) accueille le Gouvernement de… http,2,1,False,True,0,,Direct digit match,1.1310794353485107
few-shot-real,188,L'Union internationale pour la conservation de la nature (UICN) accueille le Gouvernement de… http,2,1,False,True,0,,Direct digit match,1.9315102100372314
chain-of-thought,188,L'Union internationale pour la conservation de la nature (UICN) accueille le Gouvernement de… http,2,1,False,True,0,,Sentiment: X pattern match,3.0170340538024902
role-based,188,L'Union internationale pour la conservation de la nature (UICN) accueille le Gouvernement de… http,2,1,False,True,0,,Direct digit match,0.5840017795562744
combined,188,L'Union internationale pour la conservation de la nature (UICN) accueille le Gouvernement de… http,2,1,False,True,0,,Sentiment: X pattern match,1.0377655029296875
zero-shot,46,Ces capsules futuristes suspendues à un rail et mues par l’énergie solaire sont-elles la solution au...,1,1,True,True,0,,Direct digit match,0.9853274822235107
few-shot,46,Ces capsules futuristes suspendues à un rail et mues par l’énergie solaire sont-elles la solution au...,1,1,True,True,0,,Sentiment: X pattern match,1.0143029689788818
few-shot-real,46,Ces capsules futuristes suspendues à un rail et mues par l’énergie solaire sont-elles la solution au...,1,1,True,True,0,,Direct digit match,0.7806136608123779
chain-of-thought,46,Ces capsules futuristes suspendues à un rail et mues par l’énergie solaire sont-elles la solution au...,1,1,True,True,0,,Sentiment: X pattern match,2.5191493034362793
role-based,46,Ces capsules futuristes suspendues à un rail et mues par l’énergie solaire sont-elles la solution au...,1,1,True,True,0,,Direct digit match,2.3834898471832275
combined,46,Ces capsules futuristes suspendues à un rail et mues par l’énergie solaire sont-elles la solution au...,1,1,True,True,0,,Sentiment: X pattern match,0.8421199321746826
zero-shot,8,"@user c'est une solution contre le changement climatique et la pollution atmosphérique, dans les pay...",2,1,False,True,0,,Direct digit match,0.7209928035736084
few-shot,8,"@user c'est une solution contre le changement climatique et la pollution atmosphérique, dans les pay...",2,1,False,True,0,,Direct digit match,1.0442249774932861
few-shot-real,8,"@user c'est une solution contre le changement climatique et la pollution atmosphérique, dans les pay...",2,2,True,True,0,,Sentiment: X pattern match,0.7877485752105713
chain-of-thought,8,"@user c'est une solution contre le changement climatique et la pollution atmosphérique, dans les pay...",2,2,True,True,0,,Sentiment: X pattern match,5.39861536026001
role-based,8,"@user c'est une solution contre le changement climatique et la pollution atmosphérique, dans les pay...",2,1,False,True,0,,Sentiment: X pattern match,0.9644589424133301
combined,8,"@user c'est une solution contre le changement climatique et la pollution atmosphérique, dans les pay...",2,2,True,True,0,,Sentiment: X pattern match,1.0701634883880615
zero-shot,132,"@user le pire c jouanneau, l environnementaliste en jolie bourgeoise",0,0,True,True,0,,Direct digit match,1.0618560314178467
few-shot,132,"@user le pire c jouanneau, l environnementaliste en jolie bourgeoise",0,0,True,True,0,,Sentiment: X pattern match,0.7389426231384277
few-shot-real,132,"@user le pire c jouanneau, l environnementaliste en jolie bourgeoise",0,0,True,True,0,,Sentiment: X pattern match,1.757587194442749
chain-of-thought,132,"@user le pire c jouanneau, l environnementaliste en jolie bourgeoise",0,0,True,True,0,,Sentiment: X pattern match,3.6663057804107666
role-based,132,"@user le pire c jouanneau, l environnementaliste en jolie bourgeoise",0,0,True,True,0,,Sentiment: X pattern match,1.928682804107666
combined,132,"@user le pire c jouanneau, l environnementaliste en jolie bourgeoise",0,0,True,True,0,,Sentiment: X pattern match,1.1089918613433838
zero-shot,264,"@user @user : L’énergie éolienne, la grande escroquerie ! #EELV  http http",0,0,True,True,0,,Direct digit match,2.005950927734375
few-shot,264,"@user @user : L’énergie éolienne, la grande escroquerie ! #EELV  http http",0,0,True,True,0,,Sentiment: X pattern match,0.863628625869751
few-shot-real,264,"@user @user : L’énergie éolienne, la grande escroquerie ! #EELV  http http",0,0,True,True,0,,Direct digit match,3.4234073162078857
chain-of-thought,264,"@user @user : L’énergie éolienne, la grande escroquerie ! #EELV  http http",0,0,True,True,0,,Sentiment: X pattern match,3.0554490089416504
role-based,264,"@user @user : L’énergie éolienne, la grande escroquerie ! #EELV  http http",0,0,True,True,0,,Direct digit match,1.675642967224121
combined,264,"@user @user : L’énergie éolienne, la grande escroquerie ! #EELV  http http",0,0,True,True,0,,Sentiment: X pattern match,0.8987791538238525
zero-shot,44,L’UTT accueille le Colloque sur les solutions écologiques territoriales du futur: http,2,1,False,True,0,,Direct digit match,0.676102876663208
few-shot,44,L’UTT accueille le Colloque sur les solutions écologiques territoriales du futur: http,2,1,False,True,0,,Direct digit match,0.9523868560791016
few-shot-real,44,L’UTT accueille le Colloque sur les solutions écologiques territoriales du futur: http,2,1,False,True,0,,Sentiment: X pattern match,1.081104040145874
chain-of-thought,44,L’UTT accueille le Colloque sur les solutions écologiques territoriales du futur: http,2,1,False,True,0,,Sentiment: X pattern match,4.2493767738342285
role-based,44,L’UTT accueille le Colloque sur les solutions écologiques territoriales du futur: http,2,1,False,True,0,,Direct digit match,0.7744636535644531
combined,44,L’UTT accueille le Colloque sur les solutions écologiques territoriales du futur: http,2,2,True,True,0,,Sentiment: X pattern match,0.7710270881652832
zero-shot,224,"Là tout n'est qu'ordre et beauté, luxe calme et volupté ... http",2,2,True,True,0,,Sentiment: X pattern match,0.9943082332611084
few-shot,224,"Là tout n'est qu'ordre et beauté, luxe calme et volupté ... http",2,1,False,True,0,,Sentiment: X pattern match,2.0950682163238525
few-shot-real,224,"Là tout n'est qu'ordre et beauté, luxe calme et volupté ... http",2,2,True,True,0,,Sentiment: X pattern match,0.881406307220459
chain-of-thought,224,"Là tout n'est qu'ordre et beauté, luxe calme et volupté ... http",2,2,True,True,0,,Sentiment: X pattern match,2.6669774055480957
role-based,224,"Là tout n'est qu'ordre et beauté, luxe calme et volupté ... http",2,2,True,True,0,,Sentiment: X pattern match,0.8478126525878906
combined,224,"Là tout n'est qu'ordre et beauté, luxe calme et volupté ... http",2,1,False,True,0,,Sentiment: X pattern match,0.8918495178222656
zero-shot,319,"70 organisations, de défense des consommateurs, environnementalistes, agricoles, et entreprises ont ...",1,1,True,True,0,,Direct digit match,0.6533083915710449
few-shot,319,"70 organisations, de défense des consommateurs, environnementalistes, agricoles, et entreprises ont ...",1,1,True,True,0,,Direct digit match,0.770763635635376
few-shot-real,319,"70 organisations, de défense des consommateurs, environnementalistes, agricoles, et entreprises ont ...",1,1,True,True,0,,Sentiment: X pattern match,1.145132303237915
chain-of-thought,319,"70 organisations, de défense des consommateurs, environnementalistes, agricoles, et entreprises ont ...",1,1,True,True,0,,Sentiment: X pattern match,3.0414018630981445
role-based,319,"70 organisations, de défense des consommateurs, environnementalistes, agricoles, et entreprises ont ...",1,1,True,True,0,,Direct digit match,1.2413232326507568
combined,319,"70 organisations, de défense des consommateurs, environnementalistes, agricoles, et entreprises ont ...",1,1,True,True,0,,Direct digit match,0.8029351234436035
zero-shot,283,"""LP | DKS II | DLC Ivory King | FR [HD] #05 : Réchauffement climatique"" : http via @user",1,1,True,True,0,,Direct digit match,0.6731324195861816
few-shot,283,"""LP | DKS II | DLC Ivory King | FR [HD] #05 : Réchauffement climatique"" : http via @user",1,1,True,True,0,,Direct digit match,0.9640927314758301
few-shot-real,283,"""LP | DKS II | DLC Ivory King | FR [HD] #05 : Réchauffement climatique"" : http via @user",1,1,True,True,0,,Direct digit match,0.7960407733917236
chain-of-thought,283,"""LP | DKS II | DLC Ivory King | FR [HD] #05 : Réchauffement climatique"" : http via @user",1,1,True,True,0,,Sentiment: X pattern match,5.7437989711761475
role-based,283,"""LP | DKS II | DLC Ivory King | FR [HD] #05 : Réchauffement climatique"" : http via @user",1,1,True,True,0,,Direct digit match,0.7428655624389648
combined,283,"""LP | DKS II | DLC Ivory King | FR [HD] #05 : Réchauffement climatique"" : http via @user",1,1,True,True,0,,Sentiment: X pattern match,1.6326875686645508
zero-shot,122,Refinancement de 5 #centralessolaires dans le Sud de la France - http,2,1,False,True,0,,Direct digit match,0.8472561836242676
few-shot,122,Refinancement de 5 #centralessolaires dans le Sud de la France - http,2,1,False,True,0,,Direct digit match,0.669987678527832
few-shot-real,122,Refinancement de 5 #centralessolaires dans le Sud de la France - http,2,1,False,True,0,,Direct digit match,1.0643577575683594
chain-of-thought,122,Refinancement de 5 #centralessolaires dans le Sud de la France - http,2,1,False,True,0,,Sentiment: X pattern match,4.199925184249878
role-based,122,Refinancement de 5 #centralessolaires dans le Sud de la France - http,2,1,False,True,0,,Direct digit match,1.2425003051757812
combined,122,Refinancement de 5 #centralessolaires dans le Sud de la France - http,2,1,False,True,0,,Sentiment: X pattern match,0.7902078628540039
zero-shot,131,@user nous fait une analyse intéressante de l'écosystème des startups de Montréal selon les critères...,2,2,True,True,0,,Sentiment: X pattern match,0.8480789661407471
few-shot,131,@user nous fait une analyse intéressante de l'écosystème des startups de Montréal selon les critères...,2,1,False,True,0,,Sentiment: X pattern match,1.0067574977874756
few-shot-real,131,@user nous fait une analyse intéressante de l'écosystème des startups de Montréal selon les critères...,2,2,True,True,0,,Sentiment: X pattern match,0.6795883178710938
chain-of-thought,131,@user nous fait une analyse intéressante de l'écosystème des startups de Montréal selon les critères...,2,1,False,True,0,,Sentiment: X pattern match,3.469677448272705
role-based,131,@user nous fait une analyse intéressante de l'écosystème des startups de Montréal selon les critères...,2,1,False,True,0,,Sentiment: X pattern match,1.3166358470916748
combined,131,@user nous fait une analyse intéressante de l'écosystème des startups de Montréal selon les critères...,2,2,True,True,0,,Sentiment: X pattern match,2.801168441772461
zero-shot,312,"Royale ministre de l'Ecologie je le rappelle veut faire passer de 24 à 36 les ""prélèvements"" sur les...",0,0,True,True,0,,Sentiment: X pattern match,0.7769637107849121
few-shot,312,"Royale ministre de l'Ecologie je le rappelle veut faire passer de 24 à 36 les ""prélèvements"" sur les...",0,0,True,True,0,,Sentiment: X pattern match,1.039985179901123
few-shot-real,312,"Royale ministre de l'Ecologie je le rappelle veut faire passer de 24 à 36 les ""prélèvements"" sur les...",0,0,True,True,0,,Sentiment: X pattern match,0.7789654731750488
chain-of-thought,312,"Royale ministre de l'Ecologie je le rappelle veut faire passer de 24 à 36 les ""prélèvements"" sur les...",0,0,True,True,0,,Sentiment: X pattern match,3.451550006866455
role-based,312,"Royale ministre de l'Ecologie je le rappelle veut faire passer de 24 à 36 les ""prélèvements"" sur les...",0,0,True,True,0,,Sentiment: X pattern match,0.7016422748565674
combined,312,"Royale ministre de l'Ecologie je le rappelle veut faire passer de 24 à 36 les ""prélèvements"" sur les...",0,0,True,True,0,,Sentiment: X pattern match,0.814551591873169
zero-shot,195,"@user la population est en déclin, l'espèce est menacée. Ne devriez-vous pas laisser les scientifiqu...",0,0,True,True,0,,Direct digit match,3.045867681503296
few-shot,195,"@user la population est en déclin, l'espèce est menacée. Ne devriez-vous pas laisser les scientifiqu...",0,0,True,True,0,,Direct digit match,1.1977262496948242
few-shot-real,195,"@user la population est en déclin, l'espèce est menacée. Ne devriez-vous pas laisser les scientifiqu...",0,0,True,True,0,,Sentiment: X pattern match,0.8097133636474609
chain-of-thought,195,"@user la population est en déclin, l'espèce est menacée. Ne devriez-vous pas laisser les scientifiqu...",0,0,True,True,0,,Sentiment: X pattern match,2.6133463382720947
role-based,195,"@user la population est en déclin, l'espèce est menacée. Ne devriez-vous pas laisser les scientifiqu...",0,0,True,True,0,,Sentiment: X pattern match,0.8392934799194336
combined,195,"@user la population est en déclin, l'espèce est menacée. Ne devriez-vous pas laisser les scientifiqu...",0,0,True,True,0,,Sentiment: X pattern match,0.9316723346710205
zero-shot,202,"Il faut travailler autrement le durable, eco consommation , parc à éoliennes, parcs à énergies solai...",1,1,True,True,0,,Sentiment: X pattern match,0.7306473255157471
few-shot,202,"Il faut travailler autrement le durable, eco consommation , parc à éoliennes, parcs à énergies solai...",1,1,True,True,0,,Sentiment: X pattern match,0.7008566856384277
few-shot-real,202,"Il faut travailler autrement le durable, eco consommation , parc à éoliennes, parcs à énergies solai...",1,1,True,True,0,,Sentiment: X pattern match,1.3123784065246582
chain-of-thought,202,"Il faut travailler autrement le durable, eco consommation , parc à éoliennes, parcs à énergies solai...",1,2,False,True,0,,Sentiment: X pattern match,2.586000680923462
role-based,202,"Il faut travailler autrement le durable, eco consommation , parc à éoliennes, parcs à énergies solai...",1,1,True,True,0,,Sentiment: X pattern match,0.9670488834381104
combined,202,"Il faut travailler autrement le durable, eco consommation , parc à éoliennes, parcs à énergies solai...",1,1,True,True,0,,Sentiment: X pattern match,1.0658633708953857
zero-shot,164,Je suis très heureux d'accompagner @user pour les sénatoriales dans la Sarthe. Plus que jamais le Pa...,2,2,True,True,0,,Sentiment: X pattern match,0.813636302947998
few-shot,164,Je suis très heureux d'accompagner @user pour les sénatoriales dans la Sarthe. Plus que jamais le Pa...,2,2,True,True,0,,Sentiment: X pattern match,0.7023906707763672
few-shot-real,164,Je suis très heureux d'accompagner @user pour les sénatoriales dans la Sarthe. Plus que jamais le Pa...,2,2,True,True,0,,Sentiment: X pattern match,0.8455049991607666
chain-of-thought,164,Je suis très heureux d'accompagner @user pour les sénatoriales dans la Sarthe. Plus que jamais le Pa...,2,2,True,True,0,,Sentiment: X pattern match,2.766791820526123
role-based,164,Je suis très heureux d'accompagner @user pour les sénatoriales dans la Sarthe. Plus que jamais le Pa...,2,2,True,True,0,,Direct digit match,0.6381256580352783
combined,164,Je suis très heureux d'accompagner @user pour les sénatoriales dans la Sarthe. Plus que jamais le Pa...,2,2,True,True,0,,Sentiment: X pattern match,0.9982168674468994
zero-shot,69,"#Actualité #Apple #DRM #écosystème #filière Dix ans après, retour des polémiques sur les DRM http",0,1,False,True,0,,Direct digit match,1.1531784534454346
few-shot,69,"#Actualité #Apple #DRM #écosystème #filière Dix ans après, retour des polémiques sur les DRM http",0,1,False,True,0,,Sentiment: X pattern match,0.625861644744873
few-shot-real,69,"#Actualité #Apple #DRM #écosystème #filière Dix ans après, retour des polémiques sur les DRM http",0,1,False,True,0,,Sentiment: X pattern match,0.642580509185791
chain-of-thought,69,"#Actualité #Apple #DRM #écosystème #filière Dix ans après, retour des polémiques sur les DRM http",0,0,True,True,0,,Sentiment: X pattern match,5.816264390945435
role-based,69,"#Actualité #Apple #DRM #écosystème #filière Dix ans après, retour des polémiques sur les DRM http",0,1,False,True,0,,Direct digit match,3.379739761352539
combined,69,"#Actualité #Apple #DRM #écosystème #filière Dix ans après, retour des polémiques sur les DRM http",0,1,False,True,0,,Direct digit match,0.7912135124206543
zero-shot,197,Le Centre Européen d'Entreprises et d'Innovation Alimentec fête ses dix ans et devient NOVALIM.  htt...,2,2,True,True,0,,Sentiment: X pattern match,1.4452457427978516
few-shot,197,Le Centre Européen d'Entreprises et d'Innovation Alimentec fête ses dix ans et devient NOVALIM.  htt...,2,1,False,True,0,,Sentiment: X pattern match,1.148118257522583
few-shot-real,197,Le Centre Européen d'Entreprises et d'Innovation Alimentec fête ses dix ans et devient NOVALIM.  htt...,2,2,True,True,0,,Sentiment: X pattern match,0.9293551445007324
chain-of-thought,197,Le Centre Européen d'Entreprises et d'Innovation Alimentec fête ses dix ans et devient NOVALIM.  htt...,2,2,True,True,0,,Sentiment: X pattern match,3.2580490112304688
role-based,197,Le Centre Européen d'Entreprises et d'Innovation Alimentec fête ses dix ans et devient NOVALIM.  htt...,2,2,True,True,0,,Sentiment: X pattern match,1.24611234664917
combined,197,Le Centre Européen d'Entreprises et d'Innovation Alimentec fête ses dix ans et devient NOVALIM.  htt...,2,2,True,True,0,,Sentiment: X pattern match,1.1776611804962158
zero-shot,102,#prix des voyages #aériens départ France au même niveau en juin 2014 qu’en juin 2013 &amp; baissent ...,0,1,False,True,0,,Direct digit match,0.9037461280822754
few-shot,102,#prix des voyages #aériens départ France au même niveau en juin 2014 qu’en juin 2013 &amp; baissent ...,0,1,False,True,0,,Sentiment: X pattern match,0.8804082870483398
few-shot-real,102,#prix des voyages #aériens départ France au même niveau en juin 2014 qu’en juin 2013 &amp; baissent ...,0,1,False,True,0,,Sentiment: X pattern match,0.9721231460571289
chain-of-thought,102,#prix des voyages #aériens départ France au même niveau en juin 2014 qu’en juin 2013 &amp; baissent ...,0,1,False,True,0,,Sentiment: X pattern match,6.394376277923584
role-based,102,#prix des voyages #aériens départ France au même niveau en juin 2014 qu’en juin 2013 &amp; baissent ...,0,1,False,True,0,,Direct digit match,0.6542911529541016
combined,102,#prix des voyages #aériens départ France au même niveau en juin 2014 qu’en juin 2013 &amp; baissent ...,0,1,False,True,0,,Sentiment: X pattern match,1.2063093185424805
zero-shot,135,"Les bergers et la centrale électrique, une fable triste #Inde  #shiningGujarat?  http",0,0,True,True,0,,Direct digit match,0.7695431709289551
few-shot,135,"Les bergers et la centrale électrique, une fable triste #Inde  #shiningGujarat?  http",0,0,True,True,0,,Direct digit match,0.7597720623016357
few-shot-real,135,"Les bergers et la centrale électrique, une fable triste #Inde  #shiningGujarat?  http",0,0,True,True,0,,Direct digit match,1.079859972000122
chain-of-thought,135,"Les bergers et la centrale électrique, une fable triste #Inde  #shiningGujarat?  http",0,0,True,True,0,,Sentiment: X pattern match,4.802050352096558
role-based,135,"Les bergers et la centrale électrique, une fable triste #Inde  #shiningGujarat?  http",0,0,True,True,0,,Direct digit match,0.691856861114502
combined,135,"Les bergers et la centrale électrique, une fable triste #Inde  #shiningGujarat?  http",0,0,True,True,0,,Direct digit match,0.687122106552124
zero-shot,144,Le #manchotempereur victime du #réchauffement climatique http #climat,0,0,True,True,0,,Direct digit match,1.0558793544769287
few-shot,144,Le #manchotempereur victime du #réchauffement climatique http #climat,0,0,True,True,0,,Sentiment: X pattern match,0.9120585918426514
few-shot-real,144,Le #manchotempereur victime du #réchauffement climatique http #climat,0,0,True,True,0,,Sentiment: X pattern match,0.7585852146148682
chain-of-thought,144,Le #manchotempereur victime du #réchauffement climatique http #climat,0,0,True,True,0,,Sentiment: X pattern match,5.8707075119018555
role-based,144,Le #manchotempereur victime du #réchauffement climatique http #climat,0,0,True,True,0,,Sentiment: X pattern match,0.9948294162750244
combined,144,Le #manchotempereur victime du #réchauffement climatique http #climat,0,0,True,True,0,,Direct digit match,0.9826292991638184
zero-shot,217,"Élections sénatoriales en Haute-Garonne : #HenriArévalo présente sa liste, nous #écologistes croyons...",1,2,False,True,0,,Sentiment: X pattern match,1.0291266441345215
few-shot,217,"Élections sénatoriales en Haute-Garonne : #HenriArévalo présente sa liste, nous #écologistes croyons...",1,1,True,True,0,,Sentiment: X pattern match,0.757227897644043
few-shot-real,217,"Élections sénatoriales en Haute-Garonne : #HenriArévalo présente sa liste, nous #écologistes croyons...",1,2,False,True,0,,Sentiment: X pattern match,0.7575902938842773
chain-of-thought,217,"Élections sénatoriales en Haute-Garonne : #HenriArévalo présente sa liste, nous #écologistes croyons...",1,2,False,True,0,,Sentiment: X pattern match,5.103374004364014
role-based,217,"Élections sénatoriales en Haute-Garonne : #HenriArévalo présente sa liste, nous #écologistes croyons...",1,2,False,True,0,,Sentiment: X pattern match,0.8936712741851807
combined,217,"Élections sénatoriales en Haute-Garonne : #HenriArévalo présente sa liste, nous #écologistes croyons...",1,2,False,True,0,,Sentiment: X pattern match,0.8451852798461914
zero-shot,158,Ségolène Royal valide le retour du bouquetin - 16/07/2014 - http #Animaux #Biodiversité #Ecologie #E...,2,1,False,True,0,,Sentiment: X pattern match,1.1265268325805664
few-shot,158,Ségolène Royal valide le retour du bouquetin - 16/07/2014 - http #Animaux #Biodiversité #Ecologie #E...,2,1,False,True,0,,Sentiment: X pattern match,0.8160676956176758
few-shot-real,158,Ségolène Royal valide le retour du bouquetin - 16/07/2014 - http #Animaux #Biodiversité #Ecologie #E...,2,2,True,True,0,,Sentiment: X pattern match,0.788618803024292
chain-of-thought,158,Ségolène Royal valide le retour du bouquetin - 16/07/2014 - http #Animaux #Biodiversité #Ecologie #E...,2,2,True,True,0,,Sentiment: X pattern match,4.105940580368042
role-based,158,Ségolène Royal valide le retour du bouquetin - 16/07/2014 - http #Animaux #Biodiversité #Ecologie #E...,2,1,False,True,0,,Direct digit match,0.8312287330627441
combined,158,Ségolène Royal valide le retour du bouquetin - 16/07/2014 - http #Animaux #Biodiversité #Ecologie #E...,2,2,True,True,0,,Sentiment: X pattern match,0.8403356075286865
zero-shot,74,@user @user oui! On va tous dans la même direction pour que le client accède facilement à notre écos...,2,2,True,True,0,,Sentiment: X pattern match,1.2401306629180908
few-shot,74,@user @user oui! On va tous dans la même direction pour que le client accède facilement à notre écos...,2,2,True,True,0,,Sentiment: X pattern match,1.594296932220459
few-shot-real,74,@user @user oui! On va tous dans la même direction pour que le client accède facilement à notre écos...,2,2,True,True,0,,Sentiment: X pattern match,0.9223530292510986
